req_num,text,tests,guidance
11.5.1,"Eindringungs -Erkennungs - und/oder Eindringungs -Verhinderungs -Techniken werden verwendet, um Eindringungen in das Netzwerk wie folgt zu erkennen und/oder zu verhindern: • Der gesamte Verkehr wird im Umkreis der CDE überwacht. • Der gesamte Verkehr wird an kritischen Stellen in der CDE überwacht. • Das Personal wird vor vermuteten Kompromittierungen gewarnt. • Alle Engines, Baselines und Signaturen für Eindringungs -Erkennung und - Verhinderung werden auf dem neuesten Stand gehalten. • Systemkonfigurationen und Netzwerkdiagramme untersuchen. • Verantwortliches Personal befragen. • Anbieterdokumentation",,
11.5.1.1,Zusätzliche Anforderungen nur für Dienstleistungsanbieter. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht,,
11.5.2,"Ein Mechanismus zur Erkennung von Änderungen (zum Beispiel Tools zur Überwachung der Dateiintegrität) wird wie folgt eingesetzt: • Um das Personal auf nicht autorisierte Änderungen (einschließlich Änderungen, Ergänzungen und Löschungen) kritischer Dateien aufmerksam zu machen. • Um kritische Dateivergleiche mindestens einmal wöchentlich durchzuführen. • Systemeinstellungen für den Änderungserfassungsmechanis mus untersuchen. • Überwachte Dateien • Ergebnisse der Überwachungsaktivitäten © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht",,"Für Zwecke der Änderungserkennung sind kritische Dateien in der Regel Dateien, die sich nicht regelmäßig ändern, deren Änderung jedoch auf eine Systemkompromittierung oder das Risiko einer Kompromittierung hinweisen könnte. Änderungserkennungsmechanismen w ie Produkte zur Überwachung der Dateiintegrität werden normalerweise mit kritischen Dateien für das zugehörige Betriebssystem vorkonfiguriert. Andere kritische Dateien, wie für benutzerdefinierte Anwendungen, müssen von der Entität (d.h. dem Händler oder Dienstleistungsanbieter) bewertet und definiert werden."
11.6,Nicht autorisierte Änderungen auf Zahlungsseiten werden erkannt und es wird darauf reagiert.,,
11.6.1,"Ein Änderungs - und Manipulationserkennungsmechanismus wird wie folgt eingesetzt: • Um das Personal über nicht autorisierte Änderungen (einschließlich Anzeichen für Kompromittierung, Änderungen, Ergänzungen und Löschungen) an den sicherheitsrelevanten HTTP -Sicherheits - Kopfzeilen und den Skriptinhalten von Zahlungsseiten, wie sie vom Verbraucherbrowser empfangen werden, zu warnen. • Systemeinstellungen und die Mechanismus - Konfigurationseinstellungen untersuchen. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht Beibehaltung einer Informationssicherheitspolitik Anforderung 12: Unterstützung der Informationssicherheit durch organisatorische Richtlinien und Programme","Überwachte Zahlungsseiten untersuchen. • Ergebnisse der Überwachungsaktivitäten untersuchen. • Die Mechanismus - Konfigurationseinstellungen untersuchen. • Konfigurationseinstellungen untersuchen. • Verantwortliches Personal befragen. • Gegebenenfalls die gezielte Risikoanalyse untersuchen. • Der Mechanismus ist so konfiguriert, dass er die empfangene HTTP -Kopfzeile und die Zahlungsseite bewertet. • Die Mechanismusfunktionen werden wie folgt durchgeführt: – Mindestens wöchentlich ODER – Regelmäßig (in der Häufigkeit, die in der gezielten Risikoanalyse der Entität definiert ist, die gemäß allen in Anforderung 12.3.1 angegebenen Elementen durchgeführt wird. (fortgesetzt)","Diese Anforderung gilt auch für Entitäten mit einer oder mehreren Webseiten, die eine eingebettete Zahlungsseite/ein eingebettetes Zahlungsformular eines TPSP/Zahlungsabwicklers enthalten (z. B. ein oder mehrere Inline-Frames oder iframes). Diese Anforderung gilt nicht für Entitäten für Skripte in eingebetteten Zahlungsseiten/ - formularen eines TPSP/Zahlungsabwicklers (z. B. ein oder mehrere Iframes), wenn die Entität eine Zahlungsseite/ein Zahlungsformular eines TPSP/Zahlungsabwicklers auf ihrer Webseite einbindet. Skripte in eingebetteten Zahlungsseiten/ -formularen des TPSP/Zahlungsabwicklers müssen vom TPSP/Zahlungsabwickler entsprechend dieser Anforderung verwaltet werden. Die Absicht dieser Anforderung besteht nicht darin, dass eine Entität Software in den Systemen oder Browsern ihrer Verbraucher installieren muss, sondern dass die Entität Techniken verwendet, die unter Beispielen in der Spalte PCI DSS -Anleitungen (den PCI DSS-Anforderungen und Testprozeduren) beschrieben werden, um unerwartete Skriptaktivitäten zu verhindern und zu erkennen. Diese Anforderung ist bis zum 31. März 2025 eine bewährte Praktik, danach wird sie benötigt und muss bei einer PCI DSS -Bewertung vollständig berücksichtigt werden."
12.1,"Eine umfassende Informationssicherheitsrichtlinie, die den Schutz des Informationsvermögens der Entität regelt und vorgibt, i st bekannt und aktuell.",,
12.1.1,Eine gesamte Richtlinie zur Informationssicherheit ist: • Etabliert. • Veröffentlicht. • Gewartet. • Weitergabe an das gesamte relevante Personal sowie an relevante Anbieter und Geschäftspartner. • Die Informationssicherheitsrichtlinie untersuchen.,Personal befragen.,
12.1.2,"Die Informationssicherheitsrichtlinie wird: • Mindestens alle 12 Monate überprüft. • Bei Bedarf aktualisiert, um Änderungen der Geschäftszielsetzungen oder Risiken für die Umwelt widerzuspiegeln • Die untersuchen. • Verantwortliches Personal befragen.",,
12.1.3,"Die Sicherheitsrichtlinie definiert die Rollen und Verantwortlichkeiten für die Informationssicherheit für das gesamte Personal eindeutig, und das gesamte Personal ist sind sich seiner Verantwortung für die Informationssicherheit bewusst und erkennt diese an. • Die Informationssicherheitsrichtlinie untersuchen. • Verantwortliches Personal befragen. • Dokumentierten Nachweis © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht",,
12.1.4,Die Verantwortung für die Informationssicherheit wird einem Beauftragten für Informationssicherheit oder einem anderen im Bereich Informationssicherheit sachkundigen Mitglied der Geschäftsleitung formell zugewiesen. • Die Informationssicherheitsrichtlinie untersuchen.,,
12.2,Richtlinien zur akzeptablen Verwendung für Endbenutzertechnologien werden definiert und implementiert.,,
12.2.1,"Richtlinien zur akzeptablen Verwendung für Endbenutzertechnologien werden dokumentiert und implementiert, einschließlich: • Ausdrückliche Genehmigung durch autorisierte Parteien. • Akzeptable Verwendungen der Technologie. • Liste der Produkte, die vom Unternehmen für die Verwendung durch Mitarbeiter freigegeben wurden, einschließlich Hardware und Software. • Akzeptable Verwendungsrichtlinien untersuchen. • Verantwortliches Personal befragen. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht",,"Beispiele für Endbenutzertechnologien, für die akzeptable Verwendungsrichtlinien erwartet werden, beinhalten, sind jedoch nicht darauf beschränkt: Fernzugriff und drahtlose Technologien, Laptops, Tablets, Mobiltelefone und entfernbare elektronische Medien, E -Mail- und Internetverwendung."
12.3,"Risiken für die Karteninhaberdatenumgebung werden formell identifiziert, bewertet und verwaltet.",,
12.3.1,angegebenen Elementen durchgeführt wird • Die gezielte Risikoanalyse untersuchen. • Dokumentierte Ergebnisse von regelmäßigen Protokollüberprüfungen,Personal befragen.,"Diese Anforderung ist bis zum 31. März 2025 eine bewährte Praktik, danach wird sie benötigt und muss bei einer PCI DSS -Bewertung vollständig berücksichtigt werden."
12.3.2,"Diese Anforderung bezieht sich speziell auf den kundenspezifischen Ansatz und gilt nicht für Entitäten, die einen Fragebogen zur Selbstbewertung ausfüllen. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht",,
12.3.3,"Die verwendeten kryptografischen Chiffrensammlungen und Protokolle werden mindestens alle 12 Monate dokumentiert und überprüft, einschließlich mindestens der folgenden: • Ein aktuelles Inventar aller verwendeten Protokolle, einschließlich Zweck und wo sie verwendet werden. • Aktive Überwachung von Branchentrends in Bezug auf die dauerhafte Funktionsfähigkeit aller verwendeten kryptografischen Chiffrensammlungen und Protokolle. • Dokumentation eines Plans, um auf erwartete Änderungen bei kryptografischen Schwachstellen zu reagieren. • Dokumentation untersuchen. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht",Personal befragen.,"Die Anforderung gilt für alle kryptografischen Ziffersuiten und Protokolle, die zur Erfüllung der PCI DSS-Anforderungen verwendet werden, einschließlich, aber nicht beschränkt auf solche, die verwendet werden, um PAN bei der Speicherung und Übertragung unlesbar zu machen, um Passwörter zu schützen und als Teil der Authentifizierung des Zugriffs. Diese Anforderung ist bis zum 31. März 2025 eine bewährte Praktik, danach wird sie benötigt und muss bei einer PCI DSS -Bewertung vollständig berücksichtigt werden."
12.3.4,"Die verwendeten Hardware- und Softwaretechnologien werden mindestens alle 12 Monate überprüft, einschließlich mindestens der folgenden: • Analyse, dass die Technologien weiterhin umgehend Sicherheitsfehlerbehebungen von Anbietern erhalten. • Analyse, dass die Technologien die PCI DSS-Einhaltung der Entität weiterhin unterstützen (und nicht ausschließen). • Dokumentation aller Branchenankündigungen oder Trends im Zusammenhang mit einer Technologie, wie wenn ein Anbieter Pläne für das „Ende des Lebenszyklus“ einer Technologie angekündigt hat. • Dokumentation eines von der Geschäftsleitung genehmigten Plans zur Behebung veralteter Technologien, einschließlich derer, für die Anbieter Pläne zum „Ende des Lebenszyklus“ angekündigt haben. • Dokumentation untersuchen.",Personal befragen.,"Diese Anforderung ist bis zum 31. März 2025 eine bewährte Praktik, danach wird sie benötigt und muss bei einer PCI DSS -Bewertung vollständig berücksichtigt werden."
12.4,PCI DSS-Einhaltung wird verwaltet.,,
12.4.1,Zusätzliche Anforderungen nur für Dienstleistungsanbieter.,,
12.4.2,Zusätzliche Anforderungen nur für Dienstleistungsanbieter.,,
12.4.2.1,Zusätzliche Anforderungen nur für Dienstleistungsanbieter. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht,,
12.5,Der PCI DSS -Geltungsbereich wird dokumentiert und validiert.,,
12.5.1,"Ein Inventar der Systemkomponenten, die für PCI DSS gelten, einschließlich einer Beschreibung der Funktion/Verwendung, wird geführt und auf dem neuesten Stand gehalten. • Das Inventar untersuchen.",Personal befragen.,
12.5.2,"Der PCI DSS -Geltungsbereich wird dokumentiert und von der Entität mindestens einmal alle 12 Monate und bei bedeutenden Änderungen an der Umgebung innerhalb des Geltungsbereichs bestätigt. • Dokumentierte Ergebnisse von Geltungsbereichüberprüfungen untersuchen. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht • Identifizierung aller verwendeten Segmentierungskontrollen und der Umgebung(en), aus denen die CDE segmentiert wird, einschließlich der Begründung für Umgebungen, die außerhalb des Geltungsbereichs liegen. • Identifizieren aller Verbindungen von dritten Entitäten mit Zugriff auf die CDE. • Bestätigung, dass alle identifizierten Datenflüsse, Kontodaten, Systemkomponenten, Segmentierungskontrollen und Verbindungen von Dritten mit Zugriff auf die CDE im Geltungsbereich enthalten sind.","Personal befragen. Die Scoping -Validierung beinhaltet mindestens: • Identifizieren aller Datenflüsse für die verschiedenen Zahlungsphasen (zum Beispiel Autorisierung, Erfassung der Abrechnung, Rückbuchungen und Rückerstattungen) und Akzeptanzkanäle (zum Beispiel Karte vorhanden, Karte Nicht Vorhanden und E -Commerce). • Dokumentierte Ergebnisse von Geltungsbereichüberprüfungen untersuchen. • Aktualisieren aller Datenflussdiagramme gemäß Anforderung 1.2.4. • Identifizieren aller Standorte, an denen Kontendaten gespeichert, verarbeitet und übermittelt werden, einschließlich, aber nicht beschränkt auf: 1) alle Standorte außerhalb der derzeit definierten CDE, 2) Anwendungen, die CHD verarbeiten, 3) Übertragungen zwischen Systemen und Netzwerken, und 4) Datei -Backups. • Identifizierung aller Systemkomponenten in der CDE, die mit der CDE verbunden sind oder die die Sicherheit der CDE beeinträchtigen könnten. (fortgesetzt)","Diese jährliche Bestätigung des PCI DSS -Geltungsbereichs ist eine Aktivität, die voraussichtlich von der zu bewertenden Entität durchgeführt wird, und ist nicht identisch mit der Scoping-Bestätigung, die vom Bewerter der Entität während der jährlichen Bewertung durchgeführt wird, noch soll sie durch diese ersetzt werden"
12.5.2.1,Zusätzliche Anforderungen nur für Dienstleistungsanbieter.,,
12.5.3,Zusätzliche Anforderungen nur für Dienstleistungsanbieter. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht,,
12.6,Die Aufklärung über das Sicherheitsbewusstsein ist eine fortlaufende Aktivität.,,
12.6.1,"Ein formales Sicherheitsbewusstseinsprogramm wird implementiert, um das gesamte Personal auf die Informationssicherheitsrichtlinien und - prozeduren der Entität und seine Rolle beim Schutz der Karteninhaberdaten aufmerksam zu machen. • Das mm untersuchen.",,
12.6.2,"Das Sicherheitsbewusstseinsprogramm wird: • Mindestens einmal alle 12 Monate überprüft und • Nach Bedarf aktualisiert, um neue Bedrohungen und Schwachstellen zu adressieren, die sich auf die Sicherheit der Karteninhaberdaten und/oder sensiblen Authnetifizierungsdaten der Entität oder auf die dem Personal bereitgestellten Informationen über ihre Rolle beim Schutz von Karteninhaberdaten auswirken können. • Sicherheitsbewusstseinsprogra mminhalt untersuchen. • Nachweise von Überprüfungen",Personal befragen.,"Diese Anforderung ist bis zum 31. März 2025 eine bewährte Praktik, danach wird sie benötigt und muss bei einer PCI DSS -Bewertung vollständig berücksichtigt werden."
12.6.3,"Das Personal erhält folgende Sicherheitsbewusstseinsschulungen: • Bei Einstellung und mindestens einmal alle 12 Monate. • Es werden mehrere Kommunikationsmethoden verwendet. • Das Personal bestätigt mindestens einmal alle 12 Monate, dass es die Informationssicherheitsrichtlinie und - prozeduren gelesen und verstanden hat. • Sicherheitsbewusstseinsprogra mmaufzeichnungen untersuchen. • Zuständiges Personal befragen. • Die mm-Materialien untersuchen. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht",Personalbestätigungen untersuchen.,
12.6.3.1,"Die Sicherheitsbewusstseinsschulung umfasst das Bewusstsein für Bedrohungen und Schwachstellen, die sich auf die Sicherheit der Karteninhaberdaten und/oder sensiblen Authnetifizierungsdaten auswirken könnten, einschließlich, aber nicht beschränkt auf: • Phishing und verwandte Angriffe. • Social Engineering. • Sicherheitsbewusstseinsprogra mmschulungsinhalt untersuchen.",,"Siehe Anforderung 5.4.1 in PCI DSS für Anleitungen zum Unterschied zwischen technischen und automatisierten Kontrollen, um Phishing-Angriffe zu erkennen und Benutzer vor ihnen zu schützen, und diese Anforderung für die Bereitstellung von Sicherheitsbewusstseins -Schulungen der Benutzer betreffs Phishing und Social Engineering. Dies sind zwei getrennte und unterschiedliche Anforderungen, und eine wird nicht erfüllt, indem Kontrollen implementiert werden, die von der andere n gefordert werden. Diese Anforderung ist bis zum 31. März 2025 eine bewährte Praktik, danach wird sie benötigt und muss bei einer PCI DSS -Bewertung vollständig berücksichtigt werden."
12.6.3.2,Die Sicherheitsbewusstseinsschulung umfasst das Bewusstsein für die akzeptable Verwendung von Endbenutzertechnologien gemäß Anforderung 12.2.1. • Sicherheitsbewusstseinsprogra mmschulungsinhalt untersuchen. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht,,"Diese Anforderung ist bis zum 31. März 2025 eine bewährte Praktik, danach wird sie benötigt und muss bei einer PCI DSS -Bewertung vollständig berücksichtigt werden."
12.7,"Das Personal wird überprüft, um Risiken durch Insider -Bedrohungen zu reduzieren.",,
12.7.1,"Potentielles Personal, das Zugriff auf die CDE haben wird, wird vor der Einstellung im Rahmen der örtlichen Gesetze überprüft, um das Risiko von Angriffen aus internen Quellen zu minimieren. • Verantwortliches Personal der Personalabteilung befragen.",,"Für potenzielles Personal, das für Positionen wie Ladenkassierer eingestellt werden soll, die beim Ermöglichen einer Transaktion nur Zugriff auf jeweils eine Kartennummer haben, ist diese Anforderung nur eine Empfehlung."
12.8,Das Risiko für Informationsassets im Zusammenhang mit den Beziehungen zu dritten Dienstleistungsanbietern (TPSP) wird verwalt et.,,
12.8.1,"Eine Liste aller dritten Dienstleistungsanbieter, (TPSPs), mit denen Kontodaten geteilt werden oder die die Sicherheit von Kontodaten beeinträchtigen könnten, wird geführt, einschließlich einer Beschreibung für jeden der bereitgestellten Dienstleistungen. • Richtlinien und Prozeduren untersuchen. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht",Liste von TPSPs untersuchen.,Die Verwendung eines PCI DSS -konformen TPSP macht eine Entität nicht PCI DSS - konform und enthebt sie auch nicht der Verantwortung für ihre eigene PCI DSS - Einhaltung.
12.8.2,"Schriftliche Vereinbarungen mit TPSPs werden wie folgt gewartet: • Mit allen TPSPs, mit denen Kontodaten geteilt werden oder die die Sicherheit der CDE beeinträchtigen könnten, werden schriftliche Vereinbarungen aufrechterhalten. • Schriftliche Vereinbarungen beinhalten Bestätigungen von TPSPs, dass TPSPs für die Sicherheit von Kontodaten verantwortlich sind, die die TPSPs besitzen oder anderweitig im Namen der Entität speichern, verarbeiten oder übertragen, oder in dem Umfang, dass die TPSPs sich auf die Sicherheit der Karteninhaberdaten und/oder der sensiblen Authentifizierungsdaten der Entität auswirken könnten. • Richtlinien und Prozeduren untersuchen. • Schriftliche Vereinbarungen mit TPSPs untersuchen. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht",,"Der genaue Wortlaut einer Vereinbarung hängt von den Details der bereitgestellten Dienstleistung und den jeder Partei zugewiesenen Verantwortlichkeiten ab. Die Vereinbarung muss nicht den genauen Wortlaut enthalten, der in dieser Anforderung bereitgestellt ist. Die schriftliche Bestätigung des TPSP ist eine Bestätigung, die besagt, dass der TPSP für die Sicherheit der Kontodaten verantwortlich ist, die er im Namen des Kunden speichert, verarbeitet oder überträgt, oder in dem Maße, in dem der TPSP die Sicherheit der Karteninhaberdaten und/oder sensiblen Authentifizierungsdaten des Kunden beeinflussen kann. Der Nachweis, dass ein TPSP die PCI DSS -Anforderungen erfüllt, ist nicht dasselbe wie eine in dieser Anforderung angegebenen schriftliche Bestätigung. Eine PCI DSS - Einhaltungsbescheinigung (AOC), eine Erklärung auf der Webseite eines Unternehmens, eine Ric htlinienerklärung, eine Verantwortungsmatrix oder andere Nachweise, die nicht in einer schriftlichen Vereinbarung enthalten sind, stellen beispielsweise keine schriftliche Bestätigung dar."
12.8.3,"Für die Beauftragung von TPSPs wird ein etablierter Prozess implementiert, einschließlich einer ordnungsgemäßen Sorgfaltspflicht vor der Beauftragung. • Richtlinien und Prozeduren untersuchen. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht",Nachweis untersuchen. • Verantwortliches Personal befragen.,
12.8.4,"Es wird ein Programm implementiert, um den PCI DSS -Einhaltungsstatus der TPSPs mindestens einmal alle 12 Monate zu überwachen. • Richtlinien und Prozeduren untersuchen.",Dokumentation untersuchen. • Verantwortliches Personal befragen.,"Wenn eine Entität eine Vereinbarung mit einem TPSP zur Erfüllung der PCI DSS - Anforderungen im Namen der Entität hat (zum Beispiel über eine Firewall- Dienstleistung), muss die Entität mit dem TPSP zusammenarbeiten, um sicherzustellen, dass die anwendbaren PCI DSS -Anforderungen erfüllt werden. Wenn der TPSP die geltenden PCI DSS -Anforderungen nicht erfüllt, dann sind diese Anforderungen für das Unternehmen auch "" Nicht Vorhanden ""."
12.8.5,"Es werden Informationen darüber verwaltet, welche PCI DSS -Anforderungen von jedem TPSP verwaltet werden, welche von der Entität verwaltet werden und welche zwischen dem TPSP und der Entität geteilt werden. • Richtlinien und Prozeduren untersuchen.",Dokumentation untersuchen. • Verantwortliches Personal befragen.,
12.9,Dritte Dienstleistungsanbieter (TPSPs) unterstützen die PCI DSS -Einhaltung ihrer Kunden.,,
12.9.1,Zusätzliche Anforderungen nur für Dienstleistungsanbieter.,,
12.9.2,Zusätzliche Anforderungen nur für Dienstleistungsanbieter. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht,,
12.10,"Auf vermutete und bestätigte Sicherheitsvorfälle, die sich auf die CDE auswirken könnten, wird umgehend reagiert.",,
12.10.1,"Ein Vorfallantwortplan ist vorhanden und kann im Falle eines vermuteten oder bestätigten Sicherheitsvorfalls aktiviert werden. Der Plan umfasst, ist aber nicht beschränkt, Folgendes: • Rollen, Verantwortlichkeiten, und Kommunikations - und Kontaktstrategien im Sicherheitsvorfalls, mindestens einschließlich der Benachrichtigung von Zahlungsmarken und Erwerbern. • Vorfallantwortprozeduren mit spezifischen Eindämmungs - und Minderungsaktivitäten für verschiedene Arten von Vorfällen. • Prozeduren zur Wiederherstellung und Kontinuität des Geschäftsbetriebs. • Daten-Backup -Prozesse. • Analyse der gesetzlichen Anforderungen zur Meldung von Kompromittierungen. • Abdeckungen und Antworten aller kritischen Systemkomponenten. • Referenz auf oder Einschluss von Vorfallantwortprozeduren von den Zahlungsmarken. • Den Vorfallantwortplan untersuchen.",Personal befragen. • Dokumentation von zuvor gemeldeten Vorfällen untersuchen.,
12.10.2,"Mindestens einmal alle 12 Monate wird der Reaktionsplan für Sicherheitsvorfälle: • Überprüft und der Inhalt wird bei Bedarf aktualisiert. • Getestet, einschließlich aller in Anforderung",,
12.10.3,"Spezifisches Personal steht rund um die Uhr zur Verfügung, um auf vermutete oder bestätigte Sicherheitsvorfälle zu reagieren. • Verantwortliches Personal befragen. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht",Dokumentation untersuchen.,
12.10.4,"Das Personal, das für die Antwort auf vermutete und bestätigte Sicherheitsvorfälle verantwortlich ist, wird angemessen und regelmäßig in ihren Verantwortlichkeiten für Vorfallsantwort geschult. • Personal für die Reaktion auf Vorfälle befragen. • Schulungsdokumentation untersuchen.",,
12.10.4.1,"Die Häufigkeit der regelmäßigen Schulungen für das Personal zur Vorfallsantwort ist in der gezielten Risikoanalyse der Entität definiert, die gemäß allen in Anforderung 12.3,1 angegebenen Elementen durchgeführt wird. • Die gezielte Risikoanalyse untersuchen. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht",,"Diese Anforderung ist bis zum 31. März 2025 eine bewährte Praktik, danach wird sie benötigt und muss bei einer PCI DSS -Bewertung vollständig berücksichtigt werden."
12.10.5,"Der Sicherheits -Vorfallantwortsplan umfasst die Überwachung und Antwort auf Warnungen von Sicherheitsüberwachungssystemen, einschließlich, aber nicht beschränkt auf: • Eindringungs -Erkennungs - und Eindringungs - Verhinderungs -Systeme. • Netzwerksicherheitskontrollen • Änderungserkennungsmechanismen für kritische Dateien. • Den Änderungs - und Manipulationserkennungsmechanismus für Zahlungsseiten. Dieser Aufzählungspunkt ist bis zum Datum des Inkrafttretens einer bewährten Praktik, weitere Informationen finden Sie in den Anwendbarkeitshinweisen unten. • Erkennung von nicht autorisierten drahtlosen Zugriffspunkte. • Dokumentation untersuchen. • Prozesse zur Reaktion auf Vorfälle beachten.",,"Der obige Aufzählungspunkt (für die Überwachung und Antwort auf Warnungen von einem Änderungs - und Manipulationserkennungsmechanismus für Zahlungsseiten) ist eine bewährte Praktik bis zum 31. März 2025, danach ist er als Teil von Anforderung"
12.10.6,Der Sicherheits -Vorfallantwortsplan wird gemäß den gewonnenen Erkenntnissen und zur Einbeziehung von Branchenentwicklungen geändert und weiterentwickelt. • Richtlinien und Prozeduren untersuchen. • Den Sicherheits - Vorfallreaktionsplan untersuchen. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht,Verantwortliches Personal befragen.,
12.10.7,"Es sind Vorfallantwortsprozeduren vorhanden, die beim Nachweis von gespeicherter PAN an einem Ort eingeleitet werden, an dem dies nicht zu erwarten ist, und umfassen: • Bestimmen, was zu tun ist, wenn PAN außerhalb der CDE entdeckt wird, einschließlich ihres Abrufs, sicheren Löschens und/oder Migration in die aktuell definierte CDE, soweit zutreffend. • Identifizieren, ob sensible Authentifizierungsdaten mit PAN gespeichert sind. • Bestimmen, woher die Kontodaten stammten und wie sie dort gelandet sind, wo es nicht erwartet wurde. • Beheben von Datenlecks oder Prozesslücken, die dazu führten, dass die Kontodaten dort waren, wo es nicht erwartet wurde. • Dokumentierte Prozesse zur Reaktion auf Vorfälle untersuchen.",Personal befragen. • Aufzeichnungen über Reaktionsaktionen untersuchen.,"Diese Anforderung ist bis zum 31. März 2025 eine bewährte Praktik, danach wird sie benötigt und muss bei einer PCI DSS -Bewertung vollständig berücksichtigt werden."
